Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Pack_Price,Unit_Price,Weight_Kilograms_Clean,Shipment_mode,Manufacturing_site,Country,Fulfill_Via,Product_Group,Sub_Classification,Vendor,Brand,Dosage_Form,First_Line_Designation,Freight_Cost_USD_Clean
60.0,1016.0,5.58,0.09,615.0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8420.68
307.501710918752,26.0,36.0,0.04,21.0,1.0,5.0,17.0,1.0,3.0,5.0,30.0,0.0,0.0,0.0,525.56
60.0,10059.0,2.18,0.04,632.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2643.5
20.0,58.0,32.0,1.6,19.0,1.0,3.0,16.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,594.51
60.0,6349.0,3.35,0.06,369.0,1.0,18.0,14.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,2623.49
60.0,2106.0,2.44,0.04,3545.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3599.76
30.0,2856.0,7.5,0.25,3002.0,1.0,0.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,6808.99
60.0,130828.0,2.42,0.04,6525.0,2.0,1.0,13.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,10984.82
100.0,2000.0,129.58352457209097,3.5,5006.0,1.0,5.0,19.0,1.0,1.0,2.0,9.0,3.0,1.0,0.0,88560.19
30.0,300.0,2.0,0.07,196.0,1.0,10.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1381.7
60.0,11574.0,10.29,0.17,14314.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15219.72
307.501710918752,34.0,45.52,0.08,159.0,1.0,5.0,11.0,1.0,2.0,4.0,15.0,3.0,0.0,1.0,1976.57
240.0,1000.0,1.95,0.01,369.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6218.58
60.0,98645.0,2.58,0.04,18672.0,3.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25231.96
30.0,10000.0,3.12,0.1,24636.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46181.17
100.0,1000.0,80.0,0.8,337.0,1.0,25.0,3.0,1.0,1.0,2.0,28.0,4.0,1.0,0.0,3499.18
60.0,37075.0,4.8,0.08,5495.0,1.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,23372.43
60.0,336.0,7.5,0.12,120.0,1.0,0.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,9013.85
30.0,30000.0,4.34,0.14,6022.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6500.45
20.0,3000.0,32.0,1.6,881.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,6664.29
100.0,600.0,80.0,0.8,46946.48571682304,1.0,25.0,0.0,1.0,1.0,2.0,28.0,4.0,1.0,0.0,4110.88
60.0,30000.0,8.76,0.15,2715.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7403.18
240.0,3136.0,1.9,0.01,1870.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13122.39
60.0,2160.0,11.5,0.19,6385.0,2.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,8768.76
25.0,9700.0,20.0,0.8,2907.0,1.0,23.0,9.0,0.0,1.0,2.0,0.0,10.0,1.0,0.0,12781.58
30.0,656.0,26.25,0.88,369.0,1.0,19.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1902.9
120.0,8494.0,24.76,0.21,2089.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17032.59
30.0,1700.0,24.0,0.8,604.0,1.0,23.0,7.0,1.0,1.0,2.0,11.0,10.0,1.0,0.0,8823.41
270.0,526.0,78.64,0.29,295.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1737.0
20.0,750.0,32.0,1.6,241.0,0.0,3.0,12.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,188.0
240.0,2047.0,1.8,0.01,9931.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6888.32
30.0,599.0,13.3,0.44,41.0,1.0,1.0,7.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,717.0
60.0,63285.0,8.11,0.14,46946.48571682304,3.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28812.57
60.0,384.0,26.09,0.43,40.0,1.0,21.0,14.0,1.0,0.0,0.0,19.0,0.0,2.0,0.0,990.07
240.0,738.0,1.95,0.01,112.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9687.69
40.0,476.0,110.0,2.75,534.0,1.0,24.0,0.0,1.0,1.0,2.0,21.0,3.0,1.0,0.0,9471.52
20.0,75.0,32.0,1.6,25.0,1.0,3.0,23.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,808.0
120.0,5000.0,41.1,0.34,1246.0,1.0,13.0,11.0,1.0,0.0,1.0,10.0,6.0,0.0,0.0,10490.77
100.0,213.0,71.99,0.72,49.0,1.0,6.0,18.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,1047.39
60.0,400.0,7.0,0.12,81.0,1.0,26.0,10.0,1.0,0.0,0.0,24.0,3.0,0.0,0.0,2035.66
240.0,3060.0,1.9,0.01,4156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11180.32
60.0,15021.0,4.0,0.07,1411.0,1.0,10.0,14.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,13983.98
30.0,2245.0,23.0,0.77,226.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2911.16
100.0,350.0,80.0,0.8,143.0,1.0,9.0,6.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,2508.46
30.0,66946.0,10.87,0.36,36903.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7928.11
30.0,1795.0,26.25,0.88,160.0,1.0,2.0,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2590.35
60.0,48671.0,3.04,0.05,2533.0,1.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9187.8
60.0,53200.0,2.66,0.04,7100.0,1.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68243.0
60.0,2699.0,2.95,0.05,7114.0,0.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5530.11
60.0,31043.0,2.51,0.04,1785.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7962.25
60.0,30480.0,7.78,0.13,698.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26845.35
30.0,2516.0,3.24,0.11,1953.0,1.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3658.08
60.0,5730.0,27.53,0.46,5372.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16430.72
300.0,524.0,41.1,0.14,644.0,1.0,14.0,6.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,6668.61
30.0,81557.0,9.6,0.32,12079.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16971.93
30.0,38530.0,10.25,0.34,5640.0,2.0,5.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,9481.92
100.0,463.0,129.58352457209097,1.39,450.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,4360.83
60.0,2100.0,2.26,0.04,5170.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8406.81
40.0,415.0,76.0,1.9,453.0,1.0,24.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1606.93
240.0,1000.0,6.2,0.03,358.0,1.0,1.0,10.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,4521.5
60.0,7925.0,2.66,0.04,18041.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8953.2
60.0,111.0,54.0,0.9,42.0,1.0,5.0,4.0,1.0,0.0,1.0,22.0,3.0,0.0,0.0,926.3
1.0,448.0,0.9,0.9,71.0,1.0,23.0,20.0,1.0,1.0,3.0,11.0,10.0,1.0,0.0,844.36
120.0,33086.0,20.07,0.17,5065.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2352.52
60.0,25740.0,7.72,0.13,2705.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9879.25
60.0,5324.0,4.15,0.07,4654.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8538.03
30.0,145784.18484021962,10.78,0.36,46946.48571682304,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67855.39
240.0,1905.0,1.43,0.01,786.0,1.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,4304.34
60.0,3648.0,7.25,0.12,323.0,1.0,10.0,10.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,2335.19
240.0,288.0,1.95,0.01,38.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4718.3
60.0,4340.0,7.12,0.12,322.0,1.0,12.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3017.15
100.0,10364.0,89.0,0.89,4212.0,1.0,9.0,11.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,62466.03
60.0,800.0,1.99,0.03,2187.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24532.28
30.0,1467.0,2.24,0.07,1435.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16252.95
60.0,5664.0,2.44,0.04,9863.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19150.15
240.0,6047.0,1.43,0.01,2323.0,1.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,7326.63
60.0,226.0,11.0,0.18,42.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,456.18
60.0,18000.0,3.6,0.06,2253.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.72
100.0,7500.0,80.0,0.8,2215.0,1.0,6.0,12.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,16835.31
30.0,45204.0,3.12,0.1,33428.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49314.37
30.0,2400.0,13.49,0.45,213.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1422.54
30.0,25000.0,3.33,0.11,3591.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21593.88
60.0,1511.0,7.2,0.12,205.0,1.0,12.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2202.02
60.0,10000.0,10.68,0.18,3369.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9689.0
60.0,16683.0,3.95,0.07,1498.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,20257.08
60.0,844.0,4.3,0.07,466.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0
300.0,100.0,60.82,0.2,164.0,1.0,14.0,10.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,742.1
307.501710918752,25.0,35.0,0.06,86.0,1.0,5.0,11.0,1.0,2.0,4.0,15.0,3.0,0.0,0.0,1528.06
30.0,252.0,13.0,0.43,17.0,1.0,1.0,10.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,436.62
60.0,145784.18484021962,2.37,0.04,12045.0,2.0,1.0,13.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,17266.59
60.0,8694.0,7.4,0.12,819.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3135.0
60.0,3757.0,6.73,0.11,6909.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4947.38
60.0,87384.0,7.0,0.12,22497.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11941.65
120.0,63.0,66.6,0.55,57.0,1.0,2.0,14.0,1.0,0.0,1.0,12.0,3.0,0.0,0.0,548.2
60.0,840.0,7.5,0.12,57.0,1.0,0.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,8747.56
30.0,600.0,11.75,0.39,836.0,3.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9341.49
30.0,39049.0,4.67,0.16,3669.0,1.0,1.0,13.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,4263.07
30.0,4950.0,24.0,0.8,1650.0,1.0,23.0,6.0,1.0,1.0,2.0,11.0,10.0,1.0,0.0,11737.26
180.0,370.0,49.32,0.27,368.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1619.0
60.0,18456.0,7.08,0.12,10579.0,1.0,4.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,41585.93
30.0,9400.0,8.04,0.27,796.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4496.13
240.0,672.0,13.6,0.06,2979.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3365.45
240.0,500.0,1.9,0.01,941.0,1.0,1.0,10.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,4193.49
100.0,240.0,71.99,0.72,55.0,1.0,6.0,18.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,1442.92
30.0,1934.0,13.52,0.45,195.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.07
25.0,70.0,75.0,3.0,43.0,1.0,5.0,22.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1542.15
307.501710918752,415.0,24.16,0.02,329.0,1.0,5.0,1.0,1.0,3.0,5.0,44.0,0.0,0.0,0.0,1731.89
100.0,246.0,80.0,0.8,114.0,1.0,9.0,17.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,3278.11
30.0,3000.0,2.24,0.07,436.0,1.0,1.0,10.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1238.16
30.0,81.0,23.26,0.78,6.0,1.0,13.0,10.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,3549.7
300.0,1083.0,36.16,0.12,1042.0,1.0,14.0,9.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,17912.6
60.0,42813.0,2.25,0.04,4369.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,22508.32
60.0,84282.0,3.0,0.05,13680.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16339.98
60.0,13455.0,17.14,0.29,15140.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16249.55
30.0,5670.0,12.42,0.41,441.0,1.0,12.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6141.25
30.0,400.0,23.26,0.78,40.0,1.0,13.0,10.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,642.45
60.0,717.0,12.25,0.2,1736.0,1.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,8163.83
40.0,476.0,76.0,1.9,509.0,1.0,24.0,0.0,1.0,1.0,2.0,21.0,3.0,1.0,0.0,5446.51
60.0,567.0,6.54,0.11,36920.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7852.98
20.0,25.0,0.01,0.0,10.0,1.0,3.0,22.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,751.43
60.0,80000.0,2.31,0.04,19991.0,0.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10942.88
120.0,2390.0,23.75,0.2,533.0,1.0,13.0,9.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5623.52
30.0,10114.0,6.08,0.2,2721.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4777.08
60.0,2708.0,9.45,0.16,5588.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18617.93
20.0,450.0,32.0,1.6,148.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1938.15
60.0,2460.0,7.0,0.12,173.0,1.0,28.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1312.75
60.0,25000.0,11.0,0.18,3595.0,1.0,12.0,10.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,12632.99
60.0,10980.0,2.44,0.04,698.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5121.68
60.0,16640.0,7.0,0.12,1766.0,1.0,10.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,10500.0
60.0,145784.18484021962,2.43,0.04,12077.0,2.0,4.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,19328.36
60.0,1296.0,5.09,0.08,173.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2124.48
240.0,3326.0,2.15,0.01,1225.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4485.25
60.0,3000.0,6.85,0.11,387.0,1.0,13.0,0.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,6020.48
60.0,4800.0,7.27,0.12,3082.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9405.8
25.0,10000.0,20.0,0.8,3334.0,1.0,23.0,6.0,1.0,1.0,2.0,11.0,10.0,1.0,0.0,21952.35
60.0,7946.0,2.51,0.04,1168.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3402.23
180.0,564.0,49.32,0.27,3946.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,8892.48
60.0,60000.0,11.35,0.19,6949.0,3.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11637.64
270.0,16.0,78.64,0.29,295.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1737.0
90.0,2067.0,8.64,0.1,307.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17090.0
60.0,23.0,15.5,0.26,379.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.66
60.0,20000.0,16.9,0.28,7590.0,1.0,1.0,10.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,45450.08
60.0,3115.0,8.15,0.14,178.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2599.0
30.0,50112.0,16.26,0.54,4436.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18375.7
20.0,3500.0,32.0,1.6,1224.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,15670.6
100.0,6393.0,80.0,0.8,1920.0,1.0,6.0,11.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,30697.91
240.0,2286.0,1.51,0.01,972.0,1.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,7719.0
60.0,1652.0,6.76,0.11,38.0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4718.3
60.0,300.0,1.46,0.02,20.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,667.17
60.0,3150.0,8.15,0.14,181.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2944.21
120.0,502.0,36.0,0.3,119.0,1.0,5.0,14.0,1.0,0.0,1.0,45.0,3.0,0.0,0.0,923.18
30.0,22500.0,12.33,0.41,2895.0,1.0,1.0,10.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,18045.24
60.0,803.0,6.25,0.1,552.0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7317.96
200.0,36.0,1.4,0.01,4.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,857.17
60.0,448.0,6.85,0.11,68.0,1.0,13.0,11.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,1123.14
60.0,41.0,8.26,0.14,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,912.36
30.0,21504.0,6.5,0.22,1849.0,1.0,0.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4191.83
90.0,106.0,8.87,0.1,294.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4338.44
100.0,20.0,111.58,1.12,30.0,1.0,5.0,19.0,1.0,1.0,2.0,35.0,3.0,1.0,0.0,549.16
100.0,2.0,129.58352457209097,1.39,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,897.52
240.0,32000.0,10.02,0.04,12374.0,1.0,5.0,13.0,1.0,0.0,0.0,27.0,3.0,3.0,0.0,11865.62
30.0,536.0,17.0,0.57,41.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2233.61
120.0,4809.0,33.7,0.28,1196.0,1.0,13.0,0.0,1.0,0.0,1.0,10.0,6.0,0.0,0.0,17068.84
60.0,6414.0,2.33,0.04,425.0,1.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1032.12
60.0,784.0,3.9,0.06,58.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1102.98
20.0,839.0,32.0,1.6,284.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3261.37
60.0,7693.0,6.73,0.11,6909.0,0.0,10.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4947.38
200.0,300.0,1.4,0.01,2584.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,26877.3
60.0,760.0,6.85,0.11,99.0,1.0,13.0,0.0,1.0,0.0,1.0,10.0,7.0,0.0,0.0,1462.71
60.0,6722.0,9.5,0.16,634.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1108.08
60.0,8778.0,8.58,0.14,22043.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41802.56
60.0,50288.0,3.4,0.06,16709.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15210.0
100.0,20.0,89.0,0.89,10.0,1.0,9.0,16.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,900.53
1.0,11626.0,2.5,2.5,613.0,1.0,5.0,9.0,1.0,1.0,2.0,41.0,3.0,1.0,0.0,8434.27
30.0,240.0,26.25,0.88,21.0,3.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7445.8
30.0,3316.0,13.52,0.45,292.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2593.56
60.0,3710.0,3.4,0.06,377.0,1.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5228.67
60.0,500.0,1.55,0.03,33.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,578.24
100.0,3000.0,79.99,0.8,861.0,1.0,6.0,11.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,12770.05
60.0,741.0,5.0,0.08,66.0,1.0,28.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1572.92
60.0,1466.0,6.76,0.11,83.0,1.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2089.0
60.0,864.0,6.2,0.1,46.0,1.0,28.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,304.63
25.0,3800.0,20.5,0.82,1267.0,1.0,23.0,0.0,1.0,1.0,2.0,11.0,10.0,1.0,0.0,12711.93
30.0,20060.0,4.53,0.15,1726.0,2.0,1.0,13.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,35753.93
20.0,2086.0,32.0,1.6,707.0,1.0,3.0,18.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,5926.53
30.0,568.0,3.56,0.12,5897.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40434.04
307.501710918752,34.0,45.52,0.08,159.0,1.0,5.0,11.0,1.0,2.0,4.0,15.0,3.0,0.0,0.0,1976.57
60.0,17600.0,2.3,0.04,3526.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8977.0
60.0,720.0,7.02,0.12,220.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2110.2
120.0,4000.0,41.1,0.34,870.0,1.0,13.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1149.57
30.0,627.0,12.42,0.41,4091.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12130.9
60.0,49385.0,11.4,0.19,5553.0,3.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11492.86
60.0,37240.0,7.4,0.12,4303.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12894.85
30.0,594.0,27.6,0.92,63.0,1.0,20.0,21.0,1.0,1.0,2.0,18.0,9.0,1.0,0.0,877.52
60.0,6000.0,2.4,0.04,1815.0,1.0,1.0,10.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,9931.49
30.0,34997.0,5.36,0.18,10698.0,1.0,22.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20994.85
30.0,2500.0,20.0,0.67,343.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3978.49
60.0,5280.0,11.23,0.19,6842.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8689.22
120.0,17500.0,30.82,0.26,6649.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,27350.2
60.0,926.0,1.9,0.03,1482.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5474.0
60.0,42000.0,7.12,0.12,4374.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1799.88
30.0,53.0,6.08,0.2,220.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2110.2
60.0,125.0,3.4,0.06,447.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2230.0
60.0,15.0,2.99,0.05,5256.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9506.0
30.0,45000.0,3.33,0.11,16966.0,3.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20761.0
60.0,10371.0,11.35,0.19,1273.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7493.5
20.0,748.0,32.0,1.6,748.0,1.0,3.0,18.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3740.04
60.0,28170.0,11.35,0.19,3426.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9797.41
30.0,3234.0,13.27,0.44,7242.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5825.18
