num_impute__Unit_of_Measure_(Per_Pack),num_impute__Line_Item_Quantity,num_impute__Freight_Cost_USD_Clean,num_impute__Pack_Price,num_impute__Unit_Price,num_impute__Weight_Kilograms_Clean,num_scaler__Unit_of_Measure_(Per_Pack),num_scaler__Line_Item_Quantity,num_scaler__Freight_Cost_USD_Clean,num_scaler__Pack_Price,num_scaler__Unit_Price,num_scaler__Weight_Kilograms_Clean,cat_impute__Shipment_mode,cat_impute__Manufacturing_site,cat_impute__Country,cat_impute__Dosage_Form,cat_impute__First_Line_Designation,cat_impute__Fulfill_via,cat_impute__Sub_Classification,cat_impute__Brand,cat_ohe__Shipment_mode_Air,cat_ohe__Shipment_mode_Air Charter,cat_ohe__Shipment_mode_Ocean,cat_ohe__Shipment_mode_Truck,cat_ohe__Manufacturing_site_ABBVIE (Abbott) Logis. UK,cat_ohe__Manufacturing_site_ABBVIE GmbH & Co.KG Wiesbaden,cat_ohe__Manufacturing_site_ABBVIE Ludwigshafen Germany,"cat_ohe__Manufacturing_site_Alere Medical Co., Ltd.","cat_ohe__Manufacturing_site_Aspen-OSD, Port Elizabeth, SA","cat_ohe__Manufacturing_site_Aurobindo Unit III, India","cat_ohe__Manufacturing_site_Aurobindo Unit VII, IN","cat_ohe__Manufacturing_site_BMS Meymac, France",cat_ohe__Manufacturing_site_Bio-Rad Laboratories,cat_ohe__Manufacturing_site_Chembio Diagnostics Sys. Inc.,"cat_ohe__Manufacturing_site_Cipla, Goa, India","cat_ohe__Manufacturing_site_Cipla, Kurkumbh, India","cat_ohe__Manufacturing_site_Cipla, Patalganga, India","cat_ohe__Manufacturing_site_Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",cat_ohe__Manufacturing_site_Gilead(Nycomed) Oranienburg DE,cat_ohe__Manufacturing_site_Hetero Unit III Hyderabad IN,"cat_ohe__Manufacturing_site_Hetero, Jadcherla, unit 5, IN",cat_ohe__Manufacturing_site_Inverness Japan,"cat_ohe__Manufacturing_site_KHB Test Kit Facility, Shanghai China","cat_ohe__Manufacturing_site_MSD, Haarlem, NL","cat_ohe__Manufacturing_site_Micro labs, Verna, Goa, India",cat_ohe__Manufacturing_site_Mylan (formerly Matrix) Nashik,cat_ohe__Manufacturing_site_Others,"cat_ohe__Manufacturing_site_Pacific Biotech, Thailand","cat_ohe__Manufacturing_site_Ranbaxy, Paonta Shahib, India",cat_ohe__Manufacturing_site_Roche Basel,"cat_ohe__Manufacturing_site_Standard Diagnostics, Korea","cat_ohe__Manufacturing_site_Strides, Bangalore, India.","cat_ohe__Manufacturing_site_Trinity Biotech, Plc",cat_ohe__Country_Botswana,cat_ohe__Country_Burundi,cat_ohe__Country_Cameroon,"cat_ohe__Country_Congo, DRC",cat_ohe__Country_Côte d'Ivoire,cat_ohe__Country_Dominican Republic,cat_ohe__Country_Ethiopia,cat_ohe__Country_Ghana,cat_ohe__Country_Guyana,cat_ohe__Country_Haiti,cat_ohe__Country_Kenya,cat_ohe__Country_Mozambique,cat_ohe__Country_Namibia,cat_ohe__Country_Nigeria,cat_ohe__Country_Others,cat_ohe__Country_Rwanda,cat_ohe__Country_South Africa,cat_ohe__Country_South Sudan,cat_ohe__Country_Sudan,cat_ohe__Country_Tanzania,cat_ohe__Country_Uganda,cat_ohe__Country_Vietnam,cat_ohe__Country_Zambia,cat_ohe__Country_Zimbabwe,cat_ohe__Dosage_Form_Capsule,cat_ohe__Dosage_Form_Injection,cat_ohe__Dosage_Form_Oral,cat_ohe__Dosage_Form_Tablet,cat_ohe__Dosage_Form_Test kit,cat_ohe__First_Line_Designation_No,cat_ohe__First_Line_Designation_Yes,cat_ohe__Fulfill_via_Direct Drop,cat_ohe__Fulfill_via_From RDC,cat_ohe__Sub_Classification_ACT,cat_ohe__Sub_Classification_Adult,cat_ohe__Sub_Classification_HIV test,cat_ohe__Sub_Classification_HIV test - Ancillary,cat_ohe__Sub_Classification_Malaria,cat_ohe__Sub_Classification_Pediatric,cat_ohe__Brand_Aluvia,cat_ohe__Brand_Bioline,cat_ohe__Brand_Colloidal Gold,cat_ohe__Brand_Determine,cat_ohe__Brand_Generic,cat_ohe__Brand_Kaletra,cat_ohe__Brand_Norvir,cat_ohe__Brand_Others,cat_ohe__Brand_Stat-Pak,cat_ohe__Brand_Truvada,cat_ohe__Brand_Uni-Gold
60.0,14648.0,2244.2,5.5,0.09,1023.0,0.0,0.5021932222748757,-0.32185712922014664,-0.16559139784946236,-0.19444444444444448,-0.057770075101097634,Air Charter,"Cipla, Goa, India",Nigeria,Tablet,Yes,From RDC,Adult,Generic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,38208.0,30395.15,4.71,0.16,4289.0,-0.5,1.64728611526264,1.8540625522947065,-0.20806451612903223,0.0,0.7807946594775018,Air,Hetero Unit III Hyderabad IN,Cameroon,Tablet,Yes,Direct Drop,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,3820.0,14547.55,14.57,0.49,3917.0,-0.5,-0.024082917167887824,0.6291268131891065,0.32204301075268815,0.9166666666666666,0.685281468643687,Air Charter,"Aurobindo Unit III, India",Nigeria,Tablet,Yes,From RDC,Adult,Generic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1825.0,3159.12,11.0,0.37,119.0,-0.5,-0.12104642826765817,-0.25113864778305234,0.13010752688172042,0.5833333333333334,-0.289877399062841,Truck,"Aurobindo Unit III, India",Côte d'Ivoire,Capsule,Yes,From RDC,Pediatric,Generic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,3765.0,12102.81,15.0,0.25,303.0,0.0,-0.026756096671891518,0.44016132953094855,0.34516129032258064,0.25,-0.24263431542461006,Truck,"Aurobindo Unit III, India",Côte d'Ivoire,Tablet,Yes,From RDC,Pediatric,Generic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9720.0,36096.76,24.0,0.8,3240.0,-0.5,0.26267633871614476,2.294766877204591,0.8290322580645161,1.777777777777778,0.5114577315617177,Air,"Standard Diagnostics, Korea",Tanzania,Test kit,Yes,Direct Drop,HIV test,Bioline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,8826.0,89.0,0.89,800.0,0.6666666666666666,-0.2096987812731625,0.18688123164492043,4.323655913978494,2.0277777777777777,-0.11502663842351885,Air,Inverness Japan,Kenya,Test kit,Yes,Direct Drop,HIV test,Determine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,500.0,761.91,30.82,0.26,709.0,1.0,-0.1854457526822926,-0.43643031359625656,1.1956989247311829,0.2777777777777778,-0.1383914243532961,Air,ABBVIE Ludwigshafen Germany,Others,Tablet,Yes,From RDC,Adult,Aluvia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,600.0,6555.75,1.34,0.01,395.0,2.3333333333333335,-0.1805854263113768,0.011402902957643627,-0.38924731182795697,-0.4166666666666667,-0.21901277360549457,Air,"Aurobindo Unit III, India",Haiti,Oral,No,From RDC,Pediatric,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,29146.0,19430.86,4.65,0.16,2870.0,-0.5,1.2068433395302494,1.0065808721085496,-0.21129032258064512,0.0,0.41645805250657936,Air Charter,"Aurobindo Unit VII, IN",Zimbabwe,Tablet,Yes,Direct Drop,Adult,Generic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,20.0,658.68,10.28,0.17,19.0,0.0,-0.2087753192626885,-0.4444094471147622,0.09139784946236555,0.027777777777777804,-0.31555298799666215,Air,ABBVIE Ludwigshafen Germany,Haiti,Tablet,Yes,Direct Drop,Pediatric,Generic,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,250.0,2179.49,24.5,11.761991170924096,164.0,-0.9833333333333333,-0.19759656860958213,-0.3268588702836214,0.8559139784946236,32.227753252566934,-0.27832338404262147,Air,"KHB Test Kit Facility, Shanghai China",Haiti,Test kit,Yes,Direct Drop,HIV test,Colloidal Gold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,5471.0,4237.12,8.26,0.14,521.0,0.0,0.05616107121593215,-0.16781494408307024,-0.01720430107526883,-0.05555555555555553,-0.1866615315488799,Truck,"Aurobindo Unit III, India",Uganda,Tablet,Yes,From RDC,Adult,Generic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1344.0,13507.92,13.66,0.46,1537.0,-0.5,-0.1444245981117632,0.548768907736776,0.27311827956989243,0.8333333333333335,0.07420245201874318,Air,Mylan (formerly Matrix) Nashik,Vietnam,Tablet,Yes,Direct Drop,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,544.0,5613.63,89.0,0.89,226.0,0.6666666666666666,-0.18330720907908965,-0.06141799475091587,4.323655913978494,2.0277777777777777,-0.26240451890365235,Air,"Alere Medical Co., Ltd.",South Sudan,Test kit,Yes,Direct Drop,HIV test,Determine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,34165.0,19461.76,2.25,0.04,3503.0,0.0,1.4507831200865138,1.0089692788287068,-0.34032258064516124,-0.3333333333333333,0.5789845304576674,Air,"Aurobindo Unit III, India",Zambia,Tablet,Yes,Direct Drop,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,900.0,919.66,16.0,0.18,109.0,0.5,-0.1660044471986294,-0.4242370721689169,0.39892473118279564,0.05555555555555553,-0.2924449579562231,Air,"Aurobindo Unit III, India",Zambia,Capsule,Yes,From RDC,Pediatric,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,140.0,2027.42,38.75,0.32,34.0,1.0,-0.20294292761758953,-0.338613077724861,1.6220430107526882,0.4444444444444445,-0.311701649656589,Air,"Aurobindo Unit III, India",Guyana,Tablet,Yes,From RDC,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,3010.0,9193.82,82.2,0.68,756.0,1.0,-0.06345156077230586,0.21531177403353582,3.958064516129032,1.4444444444444446,-0.12632389755440016,Air,ABBVIE Ludwigshafen Germany,Vietnam,Tablet,Yes,Direct Drop,Adult,Aluvia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,924.0,1411.52,1.9,0.06,45.0,-0.5,-0.1648379688696096,-0.38621889322469305,-0.3591397849462365,-0.2777777777777778,-0.30887733487386865,Air,"Micro labs, Verna, Goa, India",Rwanda,Capsule,Yes,Direct Drop,Pediatric,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,3024.0,3048.08,2.26,0.04,165.0,0.0,-0.06277111508037765,-0.25972145303244565,-0.33978494623655914,-0.3333333333333333,-0.27806662815328326,Air,"Aurobindo Unit III, India",Haiti,Tablet,No,From RDC,Pediatric,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,108.0,897.87,32.0,1.6,41.0,-0.6666666666666666,-0.2044982320562826,-0.4259213240275649,1.2591397849462365,4.000000000000001,-0.3099043584312215,Air,"Trinity Biotech, Plc",Mozambique,Test kit,Yes,Direct Drop,HIV test,Uni-Gold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,4230.0,37130.88,24.5,11.761991170924096,2820.0,-0.9833333333333333,-0.004155579047133015,2.3746988887725173,0.8559139784946236,32.227753252566934,0.4036202580396688,Air,"KHB Test Kit Facility, Shanghai China",Rwanda,Test kit,Yes,Direct Drop,HIV test,Colloidal Gold,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,80516.0,50445.73,8.1,0.13,11646.0,0.0,3.7035929962696996,3.4038664362768842,-0.025806451612903247,-0.08333333333333333,2.6697477373387253,Air,"Cipla, Goa, India",Tanzania,Tablet,Yes,Direct Drop,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,18000.0,6341.88,2.4,0.04,1804.0,0.0,0.6651113622279736,-0.005128117923910329,-0.332258064516129,-0.3333333333333333,0.1427562744720457,Air,"Aurobindo Unit III, India",Vietnam,Tablet,No,Direct Drop,Adult,Generic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
