,Country,Fulfill_Via,Shipment_Mode,Sub_Classification,Dosage_Form,Line_Item_Quantity,Line_Item_Value,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean
2048,6,1,0,1,3,500.0,8000.0,12.8,2523.6,285.0
2049,6,1,0,1,3,480.0,2635.2,4.22,2523.6,285.0
2050,0,1,0,2,2,488.0,34160.0,54.66,1392.0,219.0
2051,0,1,0,2,2,403.0,16563.3,26.5,1603.44,88.0
2052,2,1,0,2,2,645.0,2134.95,3.42,18208.0,3286.0
2053,2,1,0,2,2,1542.0,11565.0,18.5,18208.0,3286.0
2054,12,1,0,2,3,210.0,8055.6,12.89,740.16,63.0
2055,0,1,0,2,2,40000.0,296000.0,473.6,13325.0,4026.0
2056,2,1,0,0,0,375.0,28500.0,45.6,3147.0,411.0
2057,2,1,0,2,2,125.0,1018.75,1.63,2230.0,447.0
2058,7,1,0,2,2,9691.0,92064.5,147.3,6483.0,899.0
2059,12,1,0,2,2,2067.0,144690.0,231.5,8118.64,5092.0
2060,14,1,0,2,2,1860.0,13764.0,22.02,1617.52,192.0
2061,9,1,0,2,2,1600.0,3200.0,5.12,12130.9,4091.0
2062,6,1,0,2,2,3000.0,24450.0,39.12,2587.9,195.0
2063,12,1,0,2,2,12663.0,157274.46,251.64,8771.34,4230.0
2064,6,1,0,2,2,32129.0,97672.16,156.28,26877.3,2584.0
2065,7,1,0,2,2,29500.0,89680.0,143.49,11273.0,1640.0
2066,14,1,0,2,2,6500.0,48100.0,76.96,3609.2,667.0
2067,0,1,0,2,2,5836.0,160665.08,257.06,5962.31,2093.0
2068,0,1,0,1,1,2326.0,3535.52,5.66,1704.79,232.0
2069,14,1,0,2,2,328.0,1115.2,1.78,1430.22,311.0
2070,9,1,0,2,2,1860.0,23101.2,36.96,15252.7,2519.0
2071,6,1,0,2,2,14995.0,141702.75,226.72,17289.0,1586.0
2072,2,1,0,2,2,16.0,420.0,0.67,2812.3,422.0
2073,0,1,0,2,2,3847.0,28467.8,45.55,1514.68,408.0
2074,2,1,0,2,2,16610.0,220580.8,352.93,10098.25,2095.0
2075,3,1,1,2,2,8805.0,25622.55,41.0,9330.0,15566.0
2076,3,1,1,2,2,87768.0,298411.2,477.46,9330.0,15566.0
2077,0,1,0,1,1,5536.0,10629.12,17.01,8787.28,4668.0
2078,12,1,1,2,3,1358.0,13023.22,20.84,2107.14,387.0
2079,4,1,1,2,2,9474.0,89529.3,143.25,2882.85,2115.0
2080,3,1,0,2,2,40000.0,296000.0,473.6,24594.29,4289.0
2081,6,1,0,1,1,224.0,3696.0,5.91,12508.65,1154.0
2082,7,1,0,2,3,78460.0,119259.2,190.81,17910.0,5184.0
2083,6,1,0,2,2,270.0,7433.1,11.89,9711.2,862.0
2084,6,1,0,1,1,2415.0,4757.55,7.61,9711.2,862.0
2085,9,1,0,2,2,1860.0,23101.2,36.96,3335.15,422.0
2086,16,1,0,0,0,2000.0,64000.0,102.4,7805.33,643.0
2087,9,1,1,0,0,4342.0,86840.0,138.94,5663.0,1368.0
2088,6,1,0,0,0,15.0,1080.0,1.73,785.88,12.0
2089,4,1,0,2,2,81198.0,162396.0,259.83,30610.2,4678.0
2090,6,1,0,1,1,128.0,2112.0,3.38,11340.2,938.0
2091,2,1,0,2,2,48.0,816.0,1.31,213.75,4.0
2092,12,1,0,2,2,2500.0,31050.0,49.68,4551.52,2955.0
2093,12,1,0,2,2,1728.0,16416.0,26.27,4551.52,2955.0
2094,9,1,1,2,2,3180.0,25917.0,41.47,1593.48,182.0
2095,13,1,1,3,4,2000.0,20.0,0.03,405.97,490.0
2096,12,1,0,2,2,3000.0,10200.0,16.32,1074.95,168.0
2097,14,1,0,1,1,127.0,243.84,0.39,740.34,46.0
2098,7,1,0,2,2,30874.0,93856.96,150.17,9742.0,1822.0
2099,9,1,0,3,4,550.0,5.5,0.01,939.12,161.0
2100,9,1,1,0,0,1800.0,129582.0,207.33,2185.82,526.0
2101,14,1,0,2,2,1400.0,18900.0,30.24,1282.6,156.0
2102,4,1,1,2,2,35000.0,420350.0,823.89,2938.92,2641.0
2103,4,1,1,2,2,50000.0,472500.0,926.1,2938.92,4585.0
2104,0,1,0,2,2,4100.0,13120.0,25.72,5048.32,1456.0
2105,13,1,1,0,0,19999.0,399980.0,783.96,1250.0,6074.0
2106,3,1,1,2,2,32544.0,94703.04,151.52,1700.32,1608.0
2107,6,1,0,1,1,1500.0,2100.0,3.36,3022.74,235.0
2108,6,1,0,1,3,1500.0,3360.0,5.38,3022.74,235.0
2109,2,1,0,2,3,2.0,76.72,0.15,4984.4,127.0
2110,2,1,0,2,2,1152.0,4492.8,8.81,1266.05,85.0
2111,2,1,0,2,2,4.0,105.0,0.17,1151.48,82.0
2112,2,1,0,2,2,784.0,3057.6,4.89,1102.98,58.0
2113,15,1,0,3,4,12.0,0.12,0.0,851.24,19.0
2114,2,1,0,2,2,94.0,3863.4,6.18,1058.0,27.0
2115,13,1,1,0,0,20000.0,400000.0,640.0,1250.0,6067.0
2116,4,1,1,2,2,50000.0,472500.0,756.0,6269.7,6986.0
2117,3,1,0,2,2,5730.0,157746.9,252.4,9001.03,8343.0
2118,12,1,0,2,3,252.0,12600.0,24.7,3671.92,6036.0
2119,9,1,1,2,2,4000.0,48040.0,94.16,35513.01,8912.0
2120,12,1,0,2,2,11980.0,46722.0,74.76,3227.48,4211.0
2121,7,1,1,2,3,14.0,537.04,0.86,505.0,25.0
2122,7,1,1,2,3,50.0,2500.0,4.0,505.0,25.0
2123,7,1,0,1,1,2005.0,3809.5,7.47,4983.22,692.0
2124,14,1,0,2,2,14600.0,172280.0,337.67,9995.55,1657.0
2125,0,1,0,1,1,2800.0,5880.0,11.52,5463.97,209.0
2126,9,1,1,2,2,4000.0,48040.0,94.16,37040.86,8848.0
2127,15,1,0,0,0,28.0,2800.0,5.49,1764.93,16.0
2128,15,1,0,0,0,12.0,240.0,0.47,1764.93,16.0
2129,9,1,1,2,2,8000.0,16000.0,31.36,37040.86,8848.0
2130,0,1,0,2,2,9599.0,28797.0,56.44,9021.82,3155.0
2131,0,1,0,2,2,2200.0,29216.0,57.26,9021.82,3155.0
2132,4,1,0,2,2,9408.0,31987.2,51.18,6269.7,893.0
2133,2,1,0,2,2,12696.0,333270.0,533.23,7641.1,1114.0
2134,4,1,1,2,2,50000.0,600500.0,960.8,8231.95,4247.0
2135,3,1,0,2,2,76427.0,722235.15,1155.58,5367.09,7017.0
2136,7,1,0,2,2,27590.0,293005.8,574.29,29336.46,5147.0
2137,7,1,0,2,2,11549.0,122650.38,240.39,10460.94,2002.0
2138,7,1,0,2,2,35299.0,374875.38,734.76,14144.68,14450.0
2139,2,1,0,2,2,6002.0,20406.8,40.0,18617.93,5588.0
2140,2,1,0,2,3,7876.0,12207.8,23.93,4608.92,521.0
2141,2,1,2,2,2,3231.0,28303.56,55.47,11492.86,1871.0
2142,2,1,2,2,2,67842.0,773398.8,1515.86,11492.86,7627.0
2143,0,1,0,2,2,28624.0,267634.4,524.56,7608.7,2583.0
2144,9,1,1,2,2,8000.0,16000.0,31.36,2947.59,483.0
2145,13,1,1,0,0,1067.0,34144.0,54.63,3616.67,297.0
2146,2,1,2,1,3,1132.0,17274.32,33.86,15128.37,2267.0
2147,9,1,1,2,2,76000.0,562400.0,1102.3,35673.58,8523.0
2148,12,1,1,2,2,135000.0,972000.0,1825.8853909196707,10211.52,10053.0
2149,3,1,1,1,1,1977.0,31928.55,62.58,5873.0,5712.0
2150,2,1,0,2,2,248.0,793.6,1.56,1547.94,24.0
2151,2,1,0,2,2,1067.0,3414.4,6.69,1981.1,60.0
2152,2,1,2,2,2,35000.0,327250.0,641.41,15128.37,3162.0
2153,2,1,2,2,2,2178.0,23522.4,46.1,7329.83,1165.0
2154,2,1,2,1,1,806.0,1531.4,3.0,7329.83,1165.0
2155,14,1,0,2,2,3895.0,27732.4,54.36,2798.7,289.0
2156,2,1,2,2,3,400.0,20000.0,39.2,7329.83,89.0
2157,2,1,2,2,2,3190.0,36366.0,71.28,7329.83,361.0
2158,2,1,2,2,3,400.0,20000.0,39.2,7329.83,3364.0
2159,12,1,0,2,2,9310.0,29792.0,58.39,2342.92,376.0
2160,4,1,0,2,2,22260.0,244860.0,479.93,2448.71,1921.0
2161,12,1,1,2,2,1894.0,4621.36,9.06,2400.25,2078.0
2162,2,1,2,2,2,1268.0,14455.2,28.33,7445.8,143.0
2163,4,1,1,2,2,27941.0,307351.0,602.41,6759.28,1970.0
2164,6,1,0,1,1,2757.0,5789.7,11.35,11774.5,1038.0
2165,6,1,0,1,3,1260.0,6300.0,12.35,6811.39,1585.0
2166,6,1,0,2,3,108.0,189.0,0.37,6811.4,78.0
2167,0,1,0,2,2,18180.0,206343.0,404.43,6739.08,2047.0
2168,14,1,0,2,2,2237.0,5458.28,10.7,4999.48,847.0
2169,14,1,3,2,2,8784.0,99698.4,195.41,7338.54,1118.0
2170,4,1,1,2,2,45964.0,367712.0,720.72,16339.98,13680.0
2171,0,1,0,1,1,3181.0,6043.9,11.85,11005.67,5317.0
2172,14,1,0,2,2,29426.0,201568.1,395.07,4031.3,2529.0
2173,0,1,0,2,2,5830.0,14225.2,27.88,5678.7,640.0
2174,2,1,2,2,2,17000.0,193800.0,379.85,9341.49,1914.0
2175,2,1,2,2,2,3001.0,34211.4,67.05,9341.49,338.0
2176,2,1,2,2,2,240.0,2820.0,5.53,9341.49,22.0
2177,2,1,2,2,2,25281.0,288203.4,564.88,9341.49,2847.0
2178,2,1,2,2,2,16912.0,192796.8,377.88,9341.49,1905.0
2179,4,1,1,2,2,22059.0,137206.98,268.93,4997.46,1900.0
2180,12,1,1,2,2,1604.0,11420.48,22.38,1799.88,120.0
2181,6,1,0,2,3,4410.0,6438.6,13.88,3842.22,286.0
2182,7,1,0,2,2,12873.0,37331.7,80.49,6027.68,1258.0
2183,13,0,0,0,0,1.0,80.0,0.17,10083.69,1028.0
2184,1,0,0,2,2,11092.0,74871.0,92.62,1869.41,957.0
2185,4,0,0,0,0,6280.0,502400.0,516.47,28709.52,2548.0
2186,6,0,0,1,2,298.0,685.4,0.96,304.62,21.0
2187,17,0,0,0,0,90.0,8010.0,9.91,1434.98,39.0
2188,12,0,0,2,2,400.0,2740.0,3.22,642.99,62.0
2189,18,0,0,0,0,1468.0,117440.0,145.27,12922.07,638.0
2190,18,0,0,0,0,305.0,7777.5,10.9,836.8,34.0
2191,6,0,0,5,0,3.0,49.5,0.07,969.55,1.0
2192,1,0,0,2,2,5300.0,18550.0,19.07,5616.02,2922.0
2193,19,0,3,1,3,54768.0,133633.92,220.5,10923.46,3237.0
2194,1,0,0,2,2,11500.0,132135.0,163.45,2021.05,1295.0
2195,1,0,0,2,2,16000.0,56800.0,58.39,3138.25,1948.0
2196,2,0,0,0,0,2744.0,244216.0,342.39,25193.28,1186.0
2197,19,0,0,2,2,56877.0,265615.59,572.67,5886.9,4815.0
2198,0,0,0,0,0,3500.0,245000.0,480.2,12858.12,893.0
2199,1,0,0,2,2,17760.0,177600.0,209.04,3816.3,2516.0
2200,1,0,0,2,2,1680.0,13860.0,27.17,791.43,110.0
2201,5,0,0,2,2,138422.0,1211192.5,1825.8853909196707,4781.8,13147.0
2202,0,0,0,0,0,2000.0,160000.0,224.32,18919.56,957.0
2203,15,0,3,2,2,146746.99759882494,1267480.9786782686,1825.8853909196707,24875.46,27549.0
2204,6,0,3,2,2,25000.0,256000.0,263.17,7658.27,3034.0
2205,0,0,0,1,1,500.0,15410.0,15.84,6523.85,505.0
2206,20,0,0,0,0,77.0,2464.0,2.53,8021.11,509.0
2207,1,0,0,2,2,13000.0,105300.0,108.25,2504.64,2672.0
2208,17,0,0,0,0,18.0,576.0,0.59,1692.35,177.0
2209,15,0,0,0,0,377.0,30160.0,49.76,4504.46,172.0
2210,14,0,0,2,2,121.0,9075.0,12.72,199.0,43.0
2211,1,0,0,2,2,21504.0,139776.0,273.96,4191.83,1849.0
2212,15,0,0,3,4,448.0,403.2,0.67,844.36,71.0
2213,12,0,0,2,2,35136.0,284952.96,292.93,19286.53,4784.0
2214,20,0,0,0,0,32.0,1024.0,1.05,2734.02,54.0
2215,6,0,3,1,1,1832.0,3847.2,4.76,7117.39,3504.0
2216,0,0,0,0,0,350.0,9450.0,18.52,1437.4,205.0
2217,1,0,0,2,2,174.0,4047.24,5.67,583.66,21.0
2218,9,0,0,2,2,32670.0,151915.5,156.17,25730.13,3076.0
2219,5,0,0,2,2,62209.0,681188.55,1335.13,63600.4,5795.0
2220,20,0,0,1,2,940.0,1175.0,1.21,2516.57,132.0
2221,18,0,0,0,0,595.0,16422.0,19.33,865.67,63.0
2222,6,0,0,2,2,14448.0,46667.04,57.73,13257.25,2284.0
2223,14,0,0,2,2,108.0,3888.0,4.81,265.0,22.0
2224,13,0,0,0,0,8298.0,738522.0,1218.56,16090.59,1427.0
2225,3,0,0,1,3,5925.0,9243.0,11.43,3245.39,394.0
2226,1,0,0,2,2,9800.0,63602.0,65.38,3708.72,2235.0
2227,16,0,0,0,0,1000.0,350000.0,432.95,51331.09,2090.0
2228,19,0,0,2,2,19992.0,156337.44,337.06,3646.1,1378.0
2229,4,0,0,1,2,10000.0,19900.0,20.46,4316.34,849.0
2230,17,0,0,0,0,35.0,1120.0,1.39,4124.74,176.0
2231,1,0,0,2,2,9095.0,62300.75,77.07,8163.83,1736.0
2232,6,0,0,0,0,300.0,7350.0,9.09,2581.83,182.0
2233,1,0,0,2,2,7600.0,15808.0,16.25,2800.95,1292.0
2234,6,0,0,2,2,50544.0,334095.84,343.45,34778.32,4669.0
2235,1,0,0,2,2,3528.0,27342.0,58.95,3538.57,395.0
2236,3,0,0,0,0,2915.0,0.0,0.0,20583.37,1208.0
2237,18,0,0,0,0,3484.0,278720.0,286.52,33228.68,1415.0
2238,3,0,0,0,0,10000.0,200000.0,330.0,21952.35,3334.0
2239,4,0,0,0,0,9500.0,304000.0,312.51,20621.1,2783.0
2240,15,0,0,2,2,1244.0,17540.4,28.94,5864.56,175.0
2241,0,0,0,2,2,4000.0,112000.0,184.8,5300.24,655.0
2242,5,0,0,1,1,400.0,12328.0,15.25,7152.99,454.0
2243,12,0,0,2,3,800.0,6064.0,6.23,979.14,77.0
2244,14,0,0,1,2,7445.0,16676.8,17.14,3868.24,574.0
2245,1,0,0,1,1,263.0,486.55,0.6,5970.85,182.0
2246,7,0,0,2,2,56000.0,133280.0,287.35,10612.93,2996.0
2247,3,0,0,2,2,100986.0,343352.4,481.38,41585.93,10579.0
2248,0,0,0,0,0,1900.0,55100.0,68.16,8263.16,550.0
2249,3,0,0,0,0,100.0,8000.0,8.22,1176.54,39.0
2250,1,0,0,2,2,3812.0,231845.84,325.05,3216.15,824.0
2251,15,0,0,0,0,112.0,8400.0,13.86,844.36,71.0
2252,1,0,0,2,2,3528.0,22932.0,44.95,1162.52,383.0
2253,2,0,0,0,0,2044.0,181916.0,300.16,26014.88,976.0
2254,3,0,0,1,3,20867.0,32552.52,40.27,8403.67,1337.0
2255,19,0,3,2,2,146746.99759882494,430500.0,710.32,10511.33,9306.0
2256,19,0,3,2,2,146746.99759882494,443610.0,956.42,25199.31,16729.0
2257,2,0,0,4,2,1245.0,48555.0,104.68,5810.56,859.0
2258,5,0,0,2,2,109.0,17410.04,28.73,2205.25,27.0
2259,19,0,3,2,2,5745.0,25909.95,42.75,4232.71,488.0
2260,9,0,0,0,0,2730.0,218400.0,360.36,27236.25,1053.0
2261,2,0,0,0,0,2744.0,244216.0,342.39,28734.43,1303.0
2262,6,0,3,1,3,3680.0,20240.0,25.04,8768.76,6385.0
2263,6,0,3,2,2,71376.0,231258.24,286.07,7558.01,5864.0
2264,4,0,0,1,1,2265.0,69807.3,71.76,14603.71,2272.0
2265,6,0,0,0,0,1000.0,97680.0,210.6,2486.62,227.0
2266,0,0,0,1,2,6000.0,57000.0,122.89,1742.12,1278.0
2267,6,0,0,2,2,29908.0,89125.84,91.62,14650.41,2423.0
2268,19,0,3,2,2,87500.0,641375.0,1382.8,7334.83,4416.0
2269,0,0,0,0,0,3200.0,256000.0,316.67,20822.73,1394.0
2270,5,0,0,0,0,4068.0,99666.0,102.46,37680.04,2712.0
2271,15,0,0,0,0,2132.0,170560.0,239.13,14959.84,1017.0
2272,20,0,0,1,1,60.0,1849.2,2.29,2570.86,113.0
2273,1,0,0,1,2,1769.0,3714.9,4.6,7308.37,1961.0
2274,5,0,0,1,3,1080.0,43869.6,45.1,1028.1,282.0
2275,3,0,0,2,2,9000.0,179100.0,386.14,5834.1,1081.0
2276,14,0,0,2,3,75.0,3750.0,7.35,435.0,19.0
2277,17,0,0,0,0,337.0,29993.0,42.05,4978.09,181.0
2278,2,0,0,0,0,8018.0,256576.0,359.72,28595.45,2607.0
2279,19,0,3,2,2,2452.0,17899.6,29.53,47101.63,127.0
2280,8,0,0,0,0,2769.0,88608.0,124.23,8969.97,876.0
2281,20,0,0,0,0,34.0,1088.0,1.12,3196.31,112.0
2282,4,0,0,0,0,6000.0,480000.0,593.76,38354.26,2606.0
2283,19,0,0,2,2,11510.0,53751.7,115.89,4263.07,993.0
2284,1,0,0,2,2,20000.0,40000.0,66.0,18207.5,2806.0
2285,8,0,0,1,2,270.0,12501.0,26.95,180.0,59.0
2286,6,0,0,1,1,375.0,2561.25,2.63,2949.23,300.0
2287,1,0,0,2,2,16300.0,181745.0,356.22,11648.31,2011.0
2288,2,0,0,0,0,3662.0,117184.0,193.35,15794.47,1255.0
2289,1,0,0,1,1,464.0,858.4,1.06,1222.31,437.0
2290,15,0,0,0,0,35.0,1120.0,1.85,646.81,12.0
2291,1,0,0,2,2,24480.0,58752.0,115.15,20910.43,3536.0
2292,15,0,0,0,0,81.0,6480.0,8.02,2190.78,37.0
2293,2,0,0,2,2,10000.0,65000.0,66.82,4760.43,574.0
2294,0,0,0,0,0,1400.0,112000.0,138.54,9275.59,577.0
2295,6,0,3,2,2,36831.0,170159.22,174.92,20526.23,17826.0
2296,3,0,0,0,0,8460.0,270720.0,334.88,25485.81,2753.0
2297,19,0,0,1,1,2162.0,6810.3,14.68,4876.31,838.0
2298,9,0,0,0,0,2342.0,187360.0,309.14,20082.38,1113.0
2299,12,0,0,0,0,4708.0,376640.0,387.19,13489.96,1914.0
2300,2,0,0,0,0,2000.0,64000.0,105.6,7938.18,793.0
2301,16,0,0,2,2,34595.0,77838.75,96.29,31434.31,3642.0
2302,19,0,0,1,1,8474.0,25422.0,54.81,2154.51,3206.0
2303,7,0,0,2,2,71596.0,241278.52,520.2,15236.52,3652.0
2304,5,0,0,2,2,46530.0,581159.7,814.79,27894.81,4810.0
2305,2,0,0,4,2,1000.0,39000.0,64.35,5433.21,711.0
2306,1,0,0,2,2,400.0,9304.0,10.95,642.45,40.0
2307,1,0,0,2,2,30000.0,313500.0,517.28,17392.05,10210.0
2308,3,0,0,0,0,218.0,17440.0,21.57,2082.39,91.0
2309,15,0,0,0,0,20.0,1900.0,2.35,779.06,9.0
2310,12,0,0,2,2,23040.0,186854.4,192.09,16537.12,3138.0
2311,5,0,0,2,2,41286.0,220880.1,309.67,28833.91,4027.0
2312,5,0,3,2,2,117359.0,997551.5,1825.8853909196707,32530.22,10329.0
2313,1,0,0,2,2,20500.0,228575.0,448.01,14223.39,2904.0
2314,4,0,0,0,0,5264.0,168448.0,363.17,16438.26,1826.0
2315,7,0,0,2,3,2600.0,33800.0,72.87,1131.48,236.0
2316,19,0,3,2,2,137654.0,944306.44,1558.11,11314.2,9147.0
2317,6,0,0,1,1,705.0,1064.55,1.09,3429.78,346.0
2318,3,0,0,2,2,36426.0,296143.38,366.33,17581.92,4609.0
2319,0,0,0,0,0,1129.0,32741.0,54.02,4420.31,328.0
2320,1,0,0,2,2,14011.0,25920.35,32.06,3658.08,1953.0
2321,6,0,0,5,2,100.0,8905.0,12.48,7019.07,1173.0
2322,3,0,0,2,3,18544.0,340096.96,666.59,1312.2,1478.0
2323,6,0,3,1,2,3300.0,13035.0,13.4,16028.78,16350.0
2324,19,0,3,1,3,1515.0,15119.7,32.6,4134.92,201.0
2325,7,0,0,2,3,2225.0,44500.0,73.42,2052.97,174.0
2326,3,0,0,1,2,4132.0,52683.0,86.93,12689.71,1598.0
2327,1,0,0,2,2,21858.0,184044.36,227.66,4461.72,2777.0
2328,18,0,0,0,0,414.0,11426.4,11.75,694.1,44.0
2329,3,0,0,0,0,10000.0,200000.0,330.0,23616.68,3335.0
2330,6,0,0,1,2,2894.0,3617.5,5.07,12749.39,1486.0
2331,7,0,0,0,0,679.0,22067.5,22.69,2211.04,195.0
2332,13,0,0,0,0,7999.0,711911.0,998.1,14842.19,1378.0
2333,7,0,0,0,0,26.0,832.0,1.17,334.65,17.0
2334,5,0,3,2,2,23240.0,776216.0,1673.52,67318.62599614196,6853.0
2335,3,0,0,0,0,10000.0,200000.0,330.0,23650.43,3335.0
2336,3,0,0,2,2,63200.0,347600.0,357.33,23397.41,4007.0
2337,19,0,3,2,2,37870.0,103006.4,169.96,4957.81,4121.0
2338,6,0,3,1,2,889.0,3200.4,3.96,2350.55,94.0
2339,5,0,0,2,2,2074.0,74746.96,104.8,6072.8,627.0
2340,4,0,0,2,2,20000.0,43000.0,44.2,5145.69,1044.0
2341,1,0,0,2,2,1969.0,119754.58,148.14,1565.1,484.0
2342,13,0,0,0,0,12315.0,1096035.0,1808.46,38452.73,3637.0
2343,13,0,0,0,0,8442.0,675360.0,1456.08,13343.23,1454.0
2344,4,0,0,2,2,11811.0,69684.9,86.2,5904.94,1184.0
2345,1,0,0,1,3,3000.0,6720.0,9.42,1238.16,436.0
2346,5,0,0,2,2,29925.0,92468.25,181.24,730.82,1041.0
2347,1,0,0,2,2,34640.0,122972.0,152.12,9759.55,2804.0
2348,5,0,0,1,1,9690.0,14631.9,15.04,66260.33,3790.0
2349,14,0,0,0,0,1458.0,40240.8,49.78,3824.96,158.0
2350,1,0,0,2,2,100.0,1750.0,3.77,7784.92,2128.0
2351,0,0,0,0,0,5900.0,472000.0,485.22,33029.82,2393.0
2352,1,0,0,2,2,112.0,1618.4,2.67,4288.83,1701.0
2353,1,0,0,2,2,11592.0,52048.08,112.22,7784.92,2128.0
2354,2,0,0,2,2,10150.0,228375.0,320.18,7665.38,1360.0
2355,1,0,0,2,2,319.0,7419.94,9.18,5265.22,1736.0
2356,3,0,0,2,2,28663.0,74523.8,160.67,17603.58,3380.0
2357,12,0,0,2,2,120.0,822.0,0.85,828.76,22.0
2358,0,0,0,0,0,2371.0,68759.0,96.4,8695.18,939.0
2359,4,0,0,0,0,2863.0,229040.0,235.45,15174.53,1159.0
2360,0,0,0,2,2,1500.0,149780.99,322.93,2527.94,271.0
2361,1,0,0,2,2,84000.0,965160.0,1193.9,14402.92,9479.0
2362,3,0,0,0,0,3053.0,0.0,0.0,21384.75,1265.0
2363,15,0,0,0,0,2352.0,188160.0,263.8,14959.83,1117.0
2364,6,0,0,2,2,5000.0,100000.0,123.7,4909.72,670.0
2365,5,0,0,2,2,66825.0,206489.25,404.72,20194.78,3845.0
2366,1,0,0,2,2,336.0,2520.0,4.94,9013.85,120.0
2367,19,0,3,2,2,43280.0,287812.0,474.89,6121.42,4040.0
2368,20,0,0,0,0,27.0,864.0,0.89,2734.02,54.0
2369,4,0,0,0,0,2751.0,220080.0,363.13,23722.96,1061.0
2370,3,0,0,2,3,2098.0,38477.32,63.49,1870.73,140.0
2371,5,0,0,0,0,2072.0,50764.0,62.8,18323.97,1383.0
2372,0,0,0,1,2,7850.0,46629.0,57.68,6020.53,909.0
2373,1,0,0,2,2,771.0,9444.75,11.68,678.96,136.0
2374,3,0,0,0,0,336.0,10752.0,11.05,1428.13,101.0
2375,12,0,0,0,0,1832.0,146560.0,181.29,8680.27,829.0
2376,19,0,3,2,2,146746.99759882494,361507.95,779.41,11372.23,7698.0
2377,1,0,0,2,2,19760.0,94848.0,204.49,12974.12,3998.0
2378,15,0,0,0,0,5.0,2000.0,2.8,1840.97,12.0
2379,8,0,0,2,2,3715.0,20766.85,24.44,3248.6,385.0
2380,4,0,0,1,1,2266.0,69838.12,71.79,13894.08,2277.0
2381,6,0,0,1,1,100.0,3082.0,3.81,2419.33,164.0
2382,12,0,0,0,0,7412.0,575912.4,950.26,15891.96,2097.0
2383,2,0,0,0,0,4987.0,443843.0,456.27,30257.97,2022.0
2384,15,0,0,0,0,378.0,33642.0,55.51,4529.86,180.0
2385,1,0,0,2,2,19920.0,114340.8,246.52,5314.56,1936.0
2386,10,0,0,2,2,26663.0,176242.43,181.18,26663.64,4233.0
2387,19,0,0,2,2,47625.0,372427.5,802.95,1881.24,3243.0
2388,19,0,3,2,2,32280.0,146228.4,315.27,11372.23,7017.0
2389,19,0,0,2,2,26991.0,211069.62,455.07,5298.03,1842.0
2390,19,0,3,1,3,25000.0,204250.0,337.01,4689.6,3313.0
2391,15,0,0,0,0,58.0,1856.0,3.06,594.51,19.0
2392,1,0,0,2,2,25000.0,65000.0,107.25,12745.06,3098.0
2393,1,0,0,2,2,14842.0,105081.36,147.32,2348.57,1364.0
2394,18,0,0,0,0,414.0,11426.4,11.75,753.35,45.0
2395,12,0,0,0,0,81.0,5844.15,8.19,467.26,16.0
2396,9,0,0,1,2,14164.0,131725.2,135.41,8280.73,884.0
2397,16,0,0,0,0,30.0,10500.0,10.79,1800.48,77.0
2398,6,0,3,1,1,1295.0,1955.45,2.01,1893.24,536.0
2399,1,0,0,2,2,3548.0,14369.4,23.71,4288.83,1701.0
2400,20,0,0,0,0,17.0,544.0,0.56,3196.31,112.0
2401,6,0,0,1,1,2052.0,3098.52,3.83,6438.91,908.0
2402,4,0,0,2,2,10000.0,369100.0,795.78,1100.2,2294.0
2403,7,0,0,0,0,175.0,4287.5,6.01,1472.03,125.0
2404,7,0,0,0,0,175.0,4287.5,6.01,1584.09,128.0
2405,1,0,0,2,2,4280.0,351816.0,689.56,11167.45,1063.0
2406,19,0,3,2,2,64269.0,427388.85,705.19,13829.58,5999.0
2407,3,0,0,1,2,15041.0,139881.3,143.8,4673.77,949.0
2408,15,0,0,2,2,28853.0,236594.6,243.22,18256.1,3612.0
2409,1,0,0,2,2,6549.0,92340.9,152.36,3306.51,1208.0
2410,15,0,0,0,0,50.0,1600.0,3.45,1117.79,17.0
2411,18,0,0,0,0,1200.0,96000.0,134.59,14493.81,577.0
2412,1,0,0,2,2,1436.0,16442.2,20.34,7474.2,2832.0
2413,6,0,3,2,2,54090.0,567945.0,702.55,7992.56,7140.0
2414,3,0,0,2,3,1000.0,23670.0,46.39,888.0,335.0
2415,9,0,2,2,2,35955.0,167190.75,171.87,23014.35,3520.0
2416,0,0,0,1,2,4600.0,27324.0,33.8,5924.33,535.0
2417,6,0,0,0,0,4000.0,400000.0,494.8,16994.9,1624.0
2418,11,0,0,0,0,50.0,1600.0,2.64,617.79,17.0
2419,20,0,0,1,1,30.0,924.6,1.14,460.9,56.0
2420,3,0,0,1,3,426.0,11114.34,23.96,1013.19,45.0
2421,3,0,0,0,0,336.0,26880.0,27.63,2234.96,139.0
2422,8,0,0,1,3,172.0,791.2,0.98,882.81,33.0
2423,19,0,0,2,2,33338.0,84345.14,181.85,1791.42,1791.0
2424,12,0,0,0,0,3173.0,253840.0,260.95,9209.0,1287.0
2425,17,0,0,0,0,25.0,800.0,0.99,2395.42,159.0
2426,17,0,0,0,0,450.0,14400.0,17.81,4124.74,176.0
2427,6,0,0,2,2,15560.0,287393.2,295.44,16386.12,3834.0
2428,5,0,0,1,1,4534.0,38539.0,54.03,13116.57,1631.0
2429,1,0,0,2,2,373.0,8675.98,10.73,17.72,55.0
2430,0,0,0,0,0,4400.0,352000.0,435.42,24728.57,1033.0
